name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Hagen Reinhold;Q15819002;http://commons.wikimedia.org/wiki/Special:FilePath/Hagen%20Reinhold%20Rede%20im%20Plenum%20%28cropped%29.jpg;FALSCH;;reinholdmdb;;WAHR
Renata Alt;Q40997592;http://commons.wikimedia.org/wiki/Special:FilePath/Renata%20Alt%202020%20by%20Jenny%20Paul%20%E2%80%93%20%2801%29%20%28cropped%29.jpg;FALSCH;;RenataAlt_MdB;;WAHR
Renate Künast;Q65128;http://commons.wikimedia.org/wiki/Special:FilePath/2017-09-17%20Renate%20K%C3%BCnast%20by%20Olaf%20Kosinsky-2.jpg;FALSCH;;RenateKuenast;;WAHR
René Springer;Q40846468;http://commons.wikimedia.org/wiki/Special:FilePath/2020-07-02%20Ren%C3%A9%20Springer%20AfD%20MdB%20by%20OlafKosinsky%202181.jpg;FALSCH;;Rene_Springer;;WAHR
René Bochmann;Q108738695;;FALSCH;;ReneBochmannMdB;;WAHR
Martin Renner;Q29946731;;FALSCH;;Renner_AfD;;WAHR
Bernd Reuther;Q40999004;;FALSCH;;reuther_bernd;;WAHR
Ria Schröder;Q53537282;http://commons.wikimedia.org/wiki/Special:FilePath/Ria%20Schr%C3%B6der%2070.%20Bundesparteitag%20FDP%20%28cropped%29.jpg;FALSCH;;ria_schroeder;;WAHR
Ricarda Lang;Q42841188;http://commons.wikimedia.org/wiki/Special:FilePath/Ricarda%20Lang%20%282017%29.jpg;FALSCH;;Ricarda_Lang;;WAHR
Rita Schwarzelühr-Sutter;Q2154951;http://commons.wikimedia.org/wiki/Special:FilePath/Kandidatenfoto%20zugeschnitten%20Rita%20Schwazel%C3%BChr-Sutter.jpg;FALSCH;;rischwasu;;WAHR
Roderich Kiesewetter;Q107989;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203319%20by%20Stepro.jpg;FALSCH;;RKiesewetter;;WAHR
Ralph Lenkert;Q1759589;http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Lenkert%20-%20Demonstration%20am%2026.11.11.jpg;FALSCH;;rlenkert;;WAHR
Robert Farle;Q23561061;;FALSCH;;robert_farle;;WAHR
Robin Wagener;Q108760426;http://commons.wikimedia.org/wiki/Special:FilePath/Robin%20Wagener%20%2829063622008%29.jpg;FALSCH;;robinwagener;;WAHR
Roger Beckamp;Q29958266;http://commons.wikimedia.org/wiki/Special:FilePath/Beckamp%2C%20Roger-1.jpg;FALSCH;;RogerBeckamp;;WAHR
Ronja Kemmer;Q19299319;http://commons.wikimedia.org/wiki/Special:FilePath/Ronja%20Kemmer%20MdB%202017.jpg;FALSCH;;RonjaKemmer;;WAHR
Bernd Rützel;Q15792620;http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%BCtzel%2C%20Bernd-9689.jpg;FALSCH;;ruetzelbernd;;WAHR
Sarah Ryglewski;Q1426157;http://commons.wikimedia.org/wiki/Special:FilePath/2014-07-16%20-%20Ryglewski%2C%20Sarah%20MdBB%20-%204275.jpg;FALSCH;;RyglewskiS;;WAHR
Stephanie Aeffner;Q108735609;http://commons.wikimedia.org/wiki/Special:FilePath/Stephanie%20Aeffner%20aus%20dem%20gr%C3%BCnen%20Landesvorstand%20%2823699855752%29%20%28cropped%29.jpg;FALSCH;;s_aeffner;;WAHR
Sabine Grützmacher;Q108733887;;FALSCH;;S_Gruetzmacher;;WAHR
Sebastian Münzenmaier;Q33309067;;FALSCH;;S_Muenzenmaier;;WAHR
Stefan Schwartze;Q1506477;;FALSCH;;s_schwartze;;WAHR
Sabine Poschmann;Q15813116;http://commons.wikimedia.org/wiki/Special:FilePath/Poschmann%2C%20Sabine-9495.jpg;FALSCH;;SabinePoschmann;;WAHR
Michael Sacher;Q108757972;;FALSCH;;sacher_mchl;;WAHR
Sandra Weeser;Q40999117;http://commons.wikimedia.org/wiki/Special:FilePath/Sandra%20Weeser%20%28Bild%20Christian%20Kuhlmann%20-%20CC-BY%29.jpg;FALSCH;;sandra_weeser;;WAHR
Sara Nanni;Q108741709;;FALSCH;;SaraNanni;;WAHR
Sascha Müller;Q108757113;http://commons.wikimedia.org/wiki/Special:FilePath/Sascha%20M%C3%BCller%20%2835943843854%29%20%28cropped%29.jpg;FALSCH;;SaschaMuller;;WAHR
Saskia Weishaupt;Q108726254;;FALSCH;;SaskiaLeaRaquel;;WAHR
Johannes Schätzl;Q108758038;;FALSCH;;SchaetzlJo;;WAHR
Schahina Gambir;Q108738246;;FALSCH;;schahinag;;WAHR
Bernd Schattner;Q108757996;;FALSCH;;Schattner_MdB;;WAHR
Christiane Schenderlein;Q67796852;http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Schenderlein%20%28cropped%29.jpg;FALSCH;;schenderleinmdb;;WAHR
Stefan Schmidt;Q40998233;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Stefan%20Schmidt%20%28KPFC%29%2002.jpg;FALSCH;;Schmidt_MdB;;WAHR
Jörg Schneider;Q40847360;http://commons.wikimedia.org/wiki/Special:FilePath/Joerg.Schneider.2008.jpg;FALSCH;;Schneider_AfD;;WAHR
Daniel Schneider;Q108758092;;FALSCH;;schneider_cux;;WAHR
Carsten Schneider;Q1045665;http://commons.wikimedia.org/wiki/Special:FilePath/Carsten%20Schneider%20%282021%29.jpg;FALSCH;;schneidercar;;WAHR
Andreas Schwarz;Q15434565;http://commons.wikimedia.org/wiki/Special:FilePath/Schwarz%2C%20Andreas-0374.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Schwarz%2C%20Andreas-0374.jpg;FALSCH;;Schwarz_MdB schwarz_spd;;WAHR
Sebastian Hartmann;Q15434520;http://commons.wikimedia.org/wiki/Special:FilePath/Hartmann%2C%20Sebastian-1900.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Sebastian%20Hartmann%20%282021%29.jpg;FALSCH;;sebast_hartmann;;WAHR
Sebastian Schäfer;Q108757983;;FALSCH;;sebastian_es_;;WAHR
Sebastian Roloff;Q108757939;;FALSCH;;SebRoloff;;WAHR
Serap Güler;Q2272008;http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%BCler%2C%20Serap-1.jpg;FALSCH;;SerapGueler;;WAHR
Sevim Dagdelen;Q77684;http://commons.wikimedia.org/wiki/Special:FilePath/2018-06-09%20Bundesparteitag%20Die%20Linke%202018%20in%20Leipzig%20by%20Sandro%20Halank%E2%80%93114.jpg;FALSCH;;SevimDagdelen;;WAHR
Thomas Silberhorn;Q2427303;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Silberhorn%202012.jpg;FALSCH;;SilberhornMdB;;WAHR
Silke Launert;Q15644592;http://commons.wikimedia.org/wiki/Special:FilePath/Launert%2C%20Silke-9726.jpg;FALSCH;;SilkeLaunert;;WAHR
Simona Koß;Q18222569;http://commons.wikimedia.org/wiki/Special:FilePath/16-03-09-Simona-Ko%C3%9F%20RR26753.jpg;FALSCH;;SimonaMdB;;WAHR
Sarah Lahrkamp;Q108705703;http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20Lahrkamp.jpg;FALSCH;;slahrkamp;;WAHR
Stefan Müller;Q2337183;http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BCller%2C%20Stefan-1521.jpg;FALSCH;;smuellermdb;;WAHR
Sönke Rix;Q1651406;http://commons.wikimedia.org/wiki/Special:FilePath/Rix%2CS%C3%B6nke-0528.jpg;FALSCH;;SoenkeRix;;WAHR
Sonja Eichwede;Q108754671;http://commons.wikimedia.org/wiki/Special:FilePath/Sonja%20Eichwede%20%282021%29.jpg;FALSCH;;sonjaeichwede;;WAHR
Merle Spellerberg;Q108718220;http://commons.wikimedia.org/wiki/Special:FilePath/Merle%20Spellerberg.png;FALSCH;;spellerberg_m;;WAHR
Svenja Stadler;Q15813114;http://commons.wikimedia.org/wiki/Special:FilePath/Stadler%2C%20Svenja-9149.jpg;FALSCH;;stadler_svenja;;WAHR
Martina Stamm-Fibich;Q15813133;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Martina%20Stamm-Fibich%20SPD%20MdB%20by%20Olaf%20Kosinsky-8207.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Stamm-Fibich%2C%20Martina-9565.jpg;FALSCH;;stamm_fibich;;WAHR
Bettina Stark-Watzinger;Q39080194;http://commons.wikimedia.org/wiki/Special:FilePath/2018-05-10%20Bettina%20Stark-Watzinger-7710.jpg;FALSCH;;starkwatzinger;;WAHR
Stephan Brandner;Q18176740;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Stephan%20Brandner%20MdB%20by%20Olaf%20Kosinsky-9026.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Landtagsprojekt%20Th%C3%BCringen%202016%20Stephan%20Brandner%20IMG%209943%20LR10%20by%20Stepro.jpg;FALSCH;;StBrandner;;WAHR
Stefan Seidler;Q108704318;http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Seidler%202015.jpg;FALSCH;;stefan_seidler;;WAHR
Stefan Gelbhaar;Q2336360;http://commons.wikimedia.org/wiki/Special:FilePath/AGH%20Berlin%2010-2013%20img27%20Stefan%20Gelbhaar.jpg;FALSCH;;StefanGelbhaar;;WAHR
Stefan Keuter;Q40876446;;FALSCH;;StefanKeuterAfD;;WAHR
Stefan Rouenhoff;Q40999099;http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Rouenhoff%202017%20by%20Christian%20Wucherpfennig.png;FALSCH;;StefanRouenhoff;;WAHR
Steffen Bilger;Q1648540;http://commons.wikimedia.org/wiki/Special:FilePath/Bilger-Pressebild-2021-cmyk-300dpi.jpg;FALSCH;;steffenbilger;;WAHR
Steffen Kotré;Q40846824;http://commons.wikimedia.org/wiki/Special:FilePath/2021.5.7%20Kotr%C3%A9-252%20Farbe-Druck%20%28cropped%29.jpg;FALSCH;;SteffenKotre;;WAHR
Steffi Lemke;Q1502854;http://commons.wikimedia.org/wiki/Special:FilePath/Lemke%2C%20Steffi-0969.jpg;FALSCH;;SteffiLemke;;WAHR
Wolfgang Stefinger;Q15813189;http://commons.wikimedia.org/wiki/Special:FilePath/Stefinger%2C%20Wolfgang-9204.jpg;FALSCH;;StefingerMdB;;WAHR
Stefan Wenzel;Q111649;http://commons.wikimedia.org/wiki/Special:FilePath/Wenzel%2C%20Stefan.jpg;FALSCH;;StefWenzel;;WAHR
Albert Stegemann;Q15782057;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Albert%20Stegemann%20%28KPFC%29%2002.jpg;FALSCH;;StegemannAlbert;;WAHR
Stephan Mayer;Q1648387;http://commons.wikimedia.org/wiki/Special:FilePath/Mayer%20Stephan%202017%20by%20Tobias%20Koch.jpg;FALSCH;;StephanMayerCSU;;WAHR
Stephan Thomae;Q2343911;http://commons.wikimedia.org/wiki/Special:FilePath/2012-02-02%20Stephan%20Thomae%202292.JPG;FALSCH;;StephanThomae;;WAHR
Stephan Pilsinger;Q40998066;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203367%20by%20Stepro.jpg;FALSCH;;StephPilsinger;;WAHR
Stefan Heck;Q15848995;http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Heck%202013.jpg;FALSCH;;StHeck;;WAHR
Mathias Stein;Q40999283;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203032%20by%20Stepro.jpg;FALSCH;;stonie_kiel;;WAHR
Stephan Seiter;Q108705784;;FALSCH;;StSeiter;;WAHR
Ruppert Stüwe;Q108760222;http://commons.wikimedia.org/wiki/Special:FilePath/Ruppert%20St%C3%BCwe%20%282021%29.jpg;FALSCH;;stuewer;;WAHR
Susanne Ferschl;Q40998541;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Susanne%20Ferschl%20%28KPFC%29%2001.jpg;FALSCH;;SusanneFerschl;;WAHR
Susanne Hennig;Q2369250;http://commons.wikimedia.org/wiki/Special:FilePath/Susanne%20Hennig-Wellsow%202021-02-27%20Digitalparteitag%20Die%20Linke%202021%20by%20Martin%20Heinlein%20-%20Cropped.png;FALSCH;;SusanneHennig;;WAHR
Sven-Christian Kindler;Q2370788;http://commons.wikimedia.org/wiki/Special:FilePath/WLP14-ri-0716-%20Sven-Christian%20Kindler%20%28B%C3%BCndnis%2090-Die%20Gr%C3%BCnen%29.jpg;FALSCH;;sven_kindler;;WAHR
Svenja Schulze;Q1407342;http://commons.wikimedia.org/wiki/Special:FilePath/2493ri%20SPD%2C%20Svenja%20Schulze.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2021-03-08%20Svenja%20Schulze%20Besuch%20bei%20Schott%20MG%207617.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Svenja%20Schulze%20%282021%29.jpg;FALSCH;;SvenjaSchulze68;;WAHR
Sven Lehmann;Q2371230;http://commons.wikimedia.org/wiki/Special:FilePath/ColognePride%202021%2C%20CSD-Veedel-3930.jpg;FALSCH;;svenlehmann;;WAHR
Sahra Wagenknecht;Q77193;http://commons.wikimedia.org/wiki/Special:FilePath/Maischberger%20-%202019-11-13-9491-2.jpg;FALSCH;;SWagenknecht;;WAHR
Swantje Michaelsen;Q107303327;;FALSCH;;SwantjeMichael1;;WAHR
Tabea Rößner;Q1564660;http://commons.wikimedia.org/wiki/Special:FilePath/Tabea%20R%C3%B6%C3%9Fner%20-6750.jpg;FALSCH;;TabeaRoessner;;WAHR
Takis Mehmet Ali;Q108757224;http://commons.wikimedia.org/wiki/Special:FilePath/Takis%20Mehmet%20Ali%20SPD.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Takis%20Mehmet%20Ali%20%282021%29.jpg;FALSCH;;TakisMehmetAli TakisMehmetAli;;WAHR
Tobias B. Bacherle;Q108733371;http://commons.wikimedia.org/wiki/Special:FilePath/Neonschwarz%20-%20Roter%20Bus%20%28Tobias%20B.%20Bacherle%29.jpg;FALSCH;;TBBacherle;;WAHR
Thomas Erndl;Q40998551;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Erndl%202018.jpg;FALSCH;;TErndl;;WAHR
Thomas Sattelberger;Q1527508;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Deutscher%20Bundestag%20IMG%203742%20by%20Stepro%20%28cropped%29.jpg;WAHR;https://pbs.twimg.com/profile_images/872078177073496064/4fzWZYnE_normal.jpg;th_sattelberger;Endlich  normaler Bürger! Parlamentarischer Staatssekretär a.D.,MdB 2017-2022,ehem. Vorstand Deutsche Telekom AG, Continental AG, Lufthansa Passage Airline;WAHR
Thomas Seitz;Q40436370;http://commons.wikimedia.org/wiki/Special:FilePath/2015-01-17%203618%20Thomas%20Seitz%20%28Landesparteitag%20AfD%20Baden-W%C3%BCrttemberg%29.jpg;FALSCH;;Th_Seitz_AfD;;WAHR
Frank Müller-Rosentritt;Q41594734;http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20Mueller-Rosentritt.jpg;FALSCH;;theliberalfrank;;WAHR
Lena Werner;Q108756661;http://commons.wikimedia.org/wiki/Special:FilePath/Lena%20Werner%20%282021%29.jpg;FALSCH;;thereallenzii;;WAHR
Thomas Lutze;Q2425894;http://commons.wikimedia.org/wiki/Special:FilePath/2022-03-27%20Landtagswahl%20im%20Saarland%202022%201DX%207562%20by%20Stepro.jpg;FALSCH;;thlutze;;WAHR
Thomas Bareiß;Q90623;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Thomas%20Barei%C3%9F%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;Thomas_Bareiss;;WAHR
Thomas Ehrhorn;Q40998823;;FALSCH;;Thomas_Ehrhorn;;WAHR
Thomas Dietz;Q108753932;;WAHR;https://pbs.twimg.com/profile_images/1455820664372355075/9atyj5Di_normal.jpg;ThomasDietz_MdB;Deutscher Bundestag  ?Für unser Erzgebirge im Bundestag? AfD;WAHR
Thomas Gebhart;Q2424160;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Gebhart%202013.jpg;FALSCH;;thomasgebhart;;WAHR
Thomas Heilmann;Q2424616;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Heilmann%20-%20Re%20publica%2018%20-%20Day%203%20%2828013360018%29.jpg;FALSCH;;ThomasHeilmann;;WAHR
Thomas Hitschler;Q15433139;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Hitschler%20MdB.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Hitschler%20%282021%29.jpg;FALSCH;;ThomasHitschler;;WAHR
Thorsten Frei;Q2429104;http://commons.wikimedia.org/wiki/Special:FilePath/Frei%2C%20Thorsten-9052.jpg;FALSCH;;thorsten_frei;;WAHR
Thorsten Lieb;Q108757004;;FALSCH;;ThorstenLieb;;WAHR
Till Steffen;Q2433467;http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Till%20Steffen.jpg;FALSCH;;till_steffen;;WAHR
Till Mansmann;Q40998591;;FALSCH;;TillMansmann;;WAHR
Tim Klüssendorf;Q108737896;http://commons.wikimedia.org/wiki/Special:FilePath/Foto%20Tim%20Kl%C3%BCssendorf%20%28cropped%29.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Tim%20Kl%C3%BCssendorf%20%282021%29.jpg;FALSCH;;timkluessendorf;;WAHR
Timon Gremmels;Q2434972;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203307%20by%20Stepro.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Timon%20Gremmels%20%282021%29.jpg;FALSCH;;Timon_Gremmels;;WAHR
Tina Winklmann;Q108760551;;FALSCH;;TinaWinklmann;;WAHR
Tino Chrupalla;Q40895143;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-10%20Tino%20Chrupalla%20MdB%20by%20Olaf%20Kosinsky-7654.jpg;FALSCH;;Tino_Chrupalla;;WAHR
Tino Sorge;Q14946180;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203334%20by%20Stepro.jpg;FALSCH;;TinoSorge;;WAHR
Thomas Jarzombek;Q97872;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Jarzombek%202013.jpg;FALSCH;;tj_tweets;;WAHR
Tilman Kuban;Q62079592;http://commons.wikimedia.org/wiki/Special:FilePath/2019-11-22%20Tilman%20Kuban%20CDU%20Parteitag%20by%20OlafKosinsky%20MG%205781.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2019-11-23%20Tilman%20Kuban%20CDU%20Parteitag%20by%20OlafKosinsky%20MG%206112.jpg;FALSCH;;TKuban96 TKuban96;;WAHR
Tobias Lindner;Q2437890;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-12%20Tobias%20Lindner-%20MG%200168.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Lindner%2C%20Tobias-9405.jpg;FALSCH;;tobiaslindner;;WAHR
Tobias Peterka;Q40881740;;FALSCH;;TobiasMPeterka;;WAHR
Tobias Winkler;Q108662794;;FALSCH;;TobiasWINKLER_;;WAHR
Markus Töns;Q1901834;http://commons.wikimedia.org/wiki/Special:FilePath/Markus-T%C3%B6ns-SPD-2%20LT-NRW-by-Leila-Paul.jpg;FALSCH;;Toens_NRW04;;WAHR
Anton Hofreiter;Q103519;http://commons.wikimedia.org/wiki/Special:FilePath/Hofreiter%2C%20Anton-9069.jpg;FALSCH;;ToniHofreiter;;WAHR
Torsten Herbst;Q2444869;http://commons.wikimedia.org/wiki/Special:FilePath/Torsten%20Herbst%20by%20Stefan%20Scharf%2C%20Dresden%2020170304.jpg;FALSCH;;torstenherbst;;WAHR
Thomas Röwekamp;Q1263794;http://commons.wikimedia.org/wiki/Special:FilePath/2014-07-16%20Thomas%20R%C3%B6wekamp.jpg;FALSCH;;TR_Bremen;;WAHR
Udo Schiefner;Q15813111;http://commons.wikimedia.org/wiki/Special:FilePath/Schiefner%2C%20Udo-9764.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Udo%20Schiefner%20%282021%29.jpg;FALSCH;;UdoSchiefner;;WAHR
Markus Uhl;Q33519815;http://commons.wikimedia.org/wiki/Special:FilePath/Markus%20Uhl%202017%20by%20Carsten%20Simon.jpg;FALSCH;;uhl_markus;;WAHR
Uli Grötsch;Q15813108;http://commons.wikimedia.org/wiki/Special:FilePath/Uli%20Gr%C3%B6tsch%20%282021%29.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Uli%20Gr%C3%B6tsch%20%282021%29.jpg;FALSCH;;uli_groetsch UliGroetsch;;WAHR
Ulle Schauws;Q14943234;http://commons.wikimedia.org/wiki/Special:FilePath/Ulle%20Schauws%20%282017%29.jpg;FALSCH;;ulle_schauws;;WAHR
Andrew Ullmann;Q38504341;http://commons.wikimedia.org/wiki/Special:FilePath/Andrew%20Ullmann.jpg;FALSCH;;UllmannMdB;;WAHR
Ulrich Lange;Q2476246;http://commons.wikimedia.org/wiki/Special:FilePath/Ulrich%20Lange%202012.jpg;FALSCH;;UlrichLange;;WAHR
Ulrich Lechte;Q40998225;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Ulrich%20Lechte%20%28KPFC%29%2001.jpg;FALSCH;;ulrichlechte;;WAHR
Ulrike Schielke-Ziesing;Q40998741;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Deutscher%20Bundestag%20IMG%203556%20by%20Stepro.jpg;FALSCH;;ulschzi;;WAHR
Uwe Schulz;Q40896698;;FALSCH;;Uwe_Schulz_AfD;;WAHR
Uwe Feiler;Q15813196;http://commons.wikimedia.org/wiki/Special:FilePath/Feiler%2C%20Uwe-0640.jpg;FALSCH;;UweFe;;WAHR
Valentin Abel;Q40091805;;FALSCH;;Valentin_C_Abel;;WAHR
Verena Hubertz;Q108742673;http://commons.wikimedia.org/wiki/Special:FilePath/Verena%20Hubertz%202021.jpg;FALSCH;;verenahubertz;;WAHR
Victor Perli;Q1728909;http://commons.wikimedia.org/wiki/Special:FilePath/Pressefoto%20Victor%20Perli%20Zuschnitt-1024x922.jpg;FALSCH;;victorperli;;WAHR
Volker Mayer-Lay;Q108757194;;FALSCH;;VMayer_Lay;;WAHR
Dirk Vöpel;Q15806084;;FALSCH;;VoepelDirk;;WAHR
Kathrin Vogler;Q1736530;http://commons.wikimedia.org/wiki/Special:FilePath/Vogler%2C%20Kathrin-9376.jpg;FALSCH;;voglerk;;WAHR
Volker Michael Ullrich;Q14943609;http://commons.wikimedia.org/wiki/Special:FilePath/Ullrich%2C%20Volker%20Michael0745.jpg;FALSCH;;VolkerUllrich;;WAHR
Volkmar Klein;Q2531484;http://commons.wikimedia.org/wiki/Special:FilePath/Klein%2C%20Volkmar-1101.jpg;FALSCH;;VolkmarKlein;;WAHR
Christoph de Vries;Q1086155;http://commons.wikimedia.org/wiki/Special:FilePath/Christoph%20de%20Vries%20IMG%206101%20edit.jpg;FALSCH;;VriesChristoph;;WAHR
Wolfgang Strengmann-Kuhn;Q2591533;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Wolfgang%20Strengmann-Kuhn%20MdB%20by%20Olaf%20Kosinsky-9398.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Strengmann-Kuhn%2C%20Wolfgang-0360.jpg;FALSCH;;W_SK W_SK;;WAHR
Niklas Wagener;Q108710143;;FALSCH;;WagenerNiklas;;WAHR
Marco Wanderwitz;Q107021;http://commons.wikimedia.org/wiki/Special:FilePath/Wanderwitz%2C%20Marco-9585.jpg;FALSCH;;wanderwitz;;WAHR
Wiebke Esdar;Q40999031;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Wiebke%20Esdar%20%28KPFC%29%2001.jpg;FALSCH;;wiebkeesdar1;;WAHR
Wilfried Oellers;Q15813191;http://commons.wikimedia.org/wiki/Special:FilePath/2014-09-10%20-%20Wilfried%20Oellers%20MdB%20-%207270.jpg;FALSCH;;WilfriedOellers;;WAHR
Volker Wissing;Q1278715;http://commons.wikimedia.org/wiki/Special:FilePath/Volker%20Wissing-2617.jpg;FALSCH;;Wissing;;WAHR
Uwe Witt;Q40983704;http://commons.wikimedia.org/wiki/Special:FilePath/Uwe%20Witt%20-%20Passfoto.jpg;FALSCH;;Witt_Uwe;;WAHR
Wolfgang Wiehle;Q40980201;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203058%20by%20Stepro.jpg;FALSCH;;WolfgangWiehle;;WAHR
Yannick Bury;Q108753543;;FALSCH;;YannickBury;;WAHR
Ye-One Rhie;Q108704684;http://commons.wikimedia.org/wiki/Special:FilePath/Ye-One%20Rhie%20%282021%29.jpg;FALSCH;;yeone_rhie;;WAHR
Johannes Wagner;Q108705953;;FALSCH;;yooHannes;;WAHR
Yvonne Magwas;Q15647562;http://commons.wikimedia.org/wiki/Special:FilePath/Magwas%2C%20Yvonne-1157.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2014-09-11%20-%20Yvonne%20Magwas%20MdB%20-%208415.jpg;FALSCH;;YvonneMagwas;;WAHR
Zaklin Nastic;Q40998599;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Zaklin%20Nastic%20MdB%20by%20Olaf%20Kosinsky-8445.jpg;FALSCH;;ZaklinNastic;;WAHR
Zanda Martens;Q108757110;http://commons.wikimedia.org/wiki/Special:FilePath/Zanda%20Martens%20MdB%2C%20SPD%20Fraktion%20im%20Bundestag.jpg;FALSCH;;ZandaMartens;;WAHR
Stefan Zierke;Q14947102;http://commons.wikimedia.org/wiki/Special:FilePath/Zierke%2C%20Stefan-9755.jpg;FALSCH;;zierke;;WAHR
Zoe Mayer;Q108702196;;FALSCH;;zoe_gruene;;WAHR
